frame,feature_idx,value
83,16,-5.8555984
83,17,-4.662431
83,18,-4.545911
83,19,-6.0256767
83,20,-5.5598927
83,21,-6.4047146
83,22,-6.020966
83,23,-5.013117
83,24,-5.116231
83,25,-5.7356944
83,26,-4.8051457
83,27,-5.398573
83,28,-7.4549923
83,29,-5.925476
83,30,-4.6369677
83,31,-4.5361733
83,32,-4.9025016
83,33,-4.218286
83,34,-5.6604285
83,35,-4.9292293
83,36,-3.9953575
83,37,-4.0411587
83,38,-3.6906104
83,39,-4.522762
83,40,-4.1197987
83,41,-3.3370514
83,42,-4.3564153
83,43,-4.5199623
83,44,-4.6754036
83,45,-4.278975
83,46,-3.9495292
83,47,-3.7460036
83,48,-3.2322583
83,49,-3.7235956
83,50,-5.163024
83,51,-4.0968757
83,52,-3.4122763
83,53,-3.029593
83,54,-2.6072981
83,55,-3.1090753
83,56,-3.944557
83,57,-2.7466109
83,58,-2.4881096
83,59,-3.1409588
83,60,-3.3186967
83,61,-3.4319239
83,62,-3.4066374
83,63,-2.3665237
83,64,-3.5568552
83,65,-3.506731
83,66,-2.9256175
83,67,-2.2988513
83,68,-3.2741857
83,69,-2.9703252
83,70,-2.9304714
83,71,-3.1406856
83,72,-3.087346
83,73,-3.3331957
83,74,-2.6057944
83,75,-2.5855596
83,76,-2.0816076
83,77,-3.0820582
83,78,-2.7719443
83,79,-2.4074562
84,0,-4.105707
84,1,-3.5914092
84,2,-4.5102973
84,3,-3.9027205
84,4,-3.5247505
84,5,-3.234252
84,6,-2.6985404
84,7,-2.3108017
84,8,-2.6687355
84,9,-3.9074395
84,10,-4.6621375
84,11,-3.5773888
84,12,-3.6020093
84,13,-4.655421
84,14,-6.61981
84,15,-7.4526095
84,16,-6.8196735
84,17,-5.699623
84,18,-4.9300356
84,19,-5.1398935
84,20,-5.894257
84,21,-5.3633986
84,22,-5.2965865
84,23,-4.6692595
84,24,-5.369463
84,25,-4.065407
84,26,-4.335234
84,27,-4.7910275
84,28,-5.483254
84,29,-5.4876604
84,30,-5.725056
84,31,-5.0265384
84,32,-3.9502563
84,33,-5.5890107
84,34,-5.8586144
84,35,-4.6618185
84,36,-4.3805346
84,37,-3.8879578
84,38,-4.8360806
84,39,-5.1872697
84,40,-5.2933054
84,41,-4.9722395
84,42,-4.692177
84,43,-3.762907
84,44,-4.89812
84,45,-4.266121
84,46,-3.3224363
84,47,-2.7374542
84,48,-3.3243237
84,49,-3.037447
84,50,-2.5237548
84,51,-3.4508016
84,52,-3.6023958
84,53,-2.2867687
84,54,-2.7193189
84,55,-3.4076443
84,56,-3.3691614
84,57,-2.2501993
84,58,-2.2767925
84,59,-3.4651697
84,60,-2.9300172
84,61,-2.9233408
84,62,-2.799218
84,63,-4.0229464
84,64,-4.3256273
84,65,-2.820078
84,66,-2.6237009
84,67,-2.6097217
84,68,-3.3906274
84,69,-3.3415344
84,70,-2.953409
84,71,-2.7241442
84,72,-2.3522863
84,73,-2.5487552
84,74,-1.5335516
84,75,-1.6467866
84,76,-2.093473
84,77,-2.2849324
84,78,-1.7900901
84,79,-1.7446808
85,0,-3.7347918
85,1,-3.1015506
85,2,-5.3013453
85,3,-5.112297
85,4,-5.2397656
85,5,-5.936351
85,6,-4.5040507
85,7,-2.725565
85,8,-2.803428
85,9,-3.804454
85,10,-3.2283573
85,11,-3.006212
85,12,-3.7667296
85,13,-5.431813
85,14,-6.0910397
85,15,-6.972746
85,16,-7.3280463
85,17,-6.050301
85,18,-5.725168
85,19,-6.4406257
85,20,-5.241311
85,21,-4.947689
85,22,-4.4847035
85,23,-5.2362533
85,24,-4.009984
85,25,-3.2946675
85,26,-3.1229405
85,27,-2.755263
85,28,-3.4092076
85,29,-5.1781664
85,30,-5.385232
85,31,-4.6942744
85,32,-5.2103806
85,33,-5.4312425
85,34,-4.3650694
85,35,-3.7211518
85,36,-4.541253
85,37,-3.354373
85,38,-2.9655156
85,39,-4.3486485
85,40,-5.2431374
85,41,-5.032282
85,42,-4.8735948
85,43,-5.0752745
85,44,-4.174641
85,45,-3.98467
85,46,-3.3456233
85,47,-3.329058
85,48,-3.3557847
85,49,-2.8152084
85,50,-2.0918827
85,51,-3.873561
85,52,-3.699508
85,53,-3.2420533
85,54,-2.9967124
85,55,-2.4240084
85,56,-2.240622
85,57,-3.317504
85,58,-2.1824124
85,59,-3.336398
85,60,-3.1882665
85,61,-2.0424426
85,62,-2.4827983
85,63,-3.2122676
85,64,-3.492367
85,65,-3.4103484
85,66,-2.3026378
85,67,-2.4938157
85,68,-2.6977556
85,69,-3.3642466
85,70,-3.5584204
85,71,-3.7230263
85,72,-2.8051503
85,73,-2.7675982
85,74,-2.1693628
85,75,-1.4592506
85,76,-2.5002413
85,77,-2.7239592
85,78,-1.9141464
85,79,-1.462655
86,0,-3.4116547
86,1,-2.7779837
86,2,-4.1596317
86,3,-4.586883
86,4,-4.6701226
86,5,-4.486357
86,6,-4.4515867
86,7,-5.551419
86,8,-3.3843334
86,9,-3.8093417
86,10,-4.04474
86,11,-4.2105203
86,12,-5.409341
86,13,-4.641547
86,14,-4.79844
86,15,-5.278522
86,16,-4.7062545
86,17,-4.7565465
86,18,-5.3130817
86,19,-4.243529
86,20,-3.889613
86,21,-4.670601
86,22,-5.886361
86,23,-4.68141
86,24,-3.653934
86,25,-3.4938219
86,26,-4.0128255
86,27,-3.9329612
86,28,-4.004097
86,29,-5.0040684
86,30,-6.8202786
86,31,-6.7496243
86,32,-3.8775547
86,33,-3.6020606
86,34,-4.9277415
86,35,-5.392582
86,36,-4.5240917
86,37,-4.091512
86,38,-3.6835861
86,39,-5.028911
86,40,-4.98806
86,41,-3.192582
86,42,-3.5130682
86,43,-3.4963489
86,44,-4.54146
86,45,-4.827585
86,46,-4.332428
86,47,-2.1128924
86,48,-2.40544
86,49,-3.1769128
86,50,-2.026612
86,51,-2.7708695
86,52,-3.1500623
86,53,-3.4414413
86,54,-3.0978434
86,55,-3.1714559
86,56,-2.3050773
86,57,-3.6046453
86,58,-2.666272
86,59,-3.2241285
86,60,-2.9658568
86,61,-3.7655764
86,62,-2.867057
86,63,-2.9884832
86,64,-3.0874193
86,65,-3.7253292
86,66,-2.734491
86,67,-2.363952
86,68,-3.5405903
86,69,-4.1065245
86,70,-2.8726277
86,71,-3.0598197
86,72,-3.0614274
86,73,-2.5819926
86,74,-2.5844212
86,75,-2.1623394
86,76,-1.7267534
86,77,-1.9204847
86,78,-2.0830584
86,79,-2.9424431
87,0,-3.3387313
87,1,-3.0583045
87,2,-6.184181
87,3,-4.535804
87,4,-3.5543962
87,5,-2.8336265
87,6,-2.3736367
87,7,-2.6611195
87,8,-3.6852512
87,9,-5.010961
87,10,-6.5065036
87,11,-5.8656707
87,12,-3.9948244
87,13,-3.8633337
87,14,-5.3392096
87,15,-5.303976
87,16,-6.407421
87,17,-8.2357025
87,18,-5.145356
87,19,-3.4315836
87,20,-3.0489047
87,21,-3.7315705
87,22,-4.087124
87,23,-5.194315
87,24,-3.946153
87,25,-4.4179487
87,26,-4.0295897
87,27,-3.9460914
87,28,-4.4407225
87,29,-4.5843673
87,30,-5.3564277
87,31,-5.009482
87,32,-4.4216957
87,33,-5.11412
87,34,-4.5929117
87,35,-4.763612
87,36,-4.411879
87,37,-3.6386845
87,38,-3.7298467
87,39,-5.121992
87,40,-6.9048944
87,41,-6.0455537
87,42,-4.526119
87,43,-4.3371954
87,44,-3.6160345
87,45,-3.8794773
87,46,-3.1026912
87,47,-2.7305028
87,48,-3.5857017
87,49,-4.291153
87,50,-3.6602743
87,51,-3.6156466
87,52,-3.8265164
87,53,-3.2883654
87,54,-3.5141673
87,55,-3.4762003
87,56,-2.6631625
87,57,-3.8095837
87,58,-2.3492541
87,59,-2.638233
87,60,-3.493574
87,61,-3.463766
87,62,-2.4320216
87,63,-2.6482038
87,64,-2.9263844
87,65,-2.3786602
87,66,-2.405109
87,67,-2.768733
87,68,-3.433259
87,69,-3.3018234
87,70,-2.6929471
87,71,-2.63614
87,72,-2.146462
87,73,-2.664857
87,74,-2.584339
87,75,-3.1414723
87,76,-2.6094375
87,77,-2.3285818
87,78,-2.2252102
87,79,-2.0804684
88,0,-3.761877
88,1,-2.4099956
88,2,-2.3375971
88,3,-2.8995419
88,4,-3.5640411
88,5,-5.7263045
88,6,-7.3942113
88,7,-3.320834
88,8,-2.7141612
88,9,-3.067174
88,10,-3.6471639
88,11,-4.927064
88,12,-5.129125
88,13,-5.0805063
88,14,-4.844458
88,15,-4.4913883
88,16,-5.28467
88,17,-5.929589
88,18,-5.8091545
88,19,-3.7782688
88,20,-3.9581738
88,21,-4.0980544
88,22,-4.3851976
88,23,-5.1523027
88,24,-5.34015
88,25,-6.494021
88,26,-6.0510793
88,27,-6.626107
88,28,-6.4378695
88,29,-6.683068
88,30,-5.931122
88,31,-3.3893282
88,32,-2.8834894
88,33,-4.4045587
88,34,-3.5718193
88,35,-4.23548
88,36,-4.0873303
88,37,-3.398323
88,38,-4.3070226
88,39,-4.7186656
88,40,-6.192036
88,41,-6.6637645
88,42,-5.6876125
88,43,-4.154793
88,44,-2.8672373
88,45,-3.5745127
88,46,-4.218061
88,47,-3.7890465
88,48,-3.9227197
88,49,-4.6178894
88,50,-4.4476957
88,51,-2.71311
88,52,-2.3758588
88,53,-4.0003886
88,54,-2.9061332
88,55,-3.0286608
88,56,-2.3297684
88,57,-2.7832596
88,58,-2.3080974
88,59,-3.6256442
88,60,-3.2411916
88,61,-4.3290477
88,62,-2.5830622
88,63,-3.561274
88,64,-2.8536258
88,65,-4.3819222
88,66,-3.8085134
88,67,-4.1552715
88,68,-3.475187
88,69,-2.9108613
88,70,-2.3677313
88,71,-2.660021
88,72,-2.5690167
88,73,-2.4790275
88,74,-2.0181477
88,75,-2.559332
88,76,-2.324964
88,77,-2.6487484
88,78,-2.5001752
88,79,-2.8079972
89,0,-5.550516
89,1,-3.4448614
89,2,-2.6611624
89,3,-3.3035116
89,4,-4.0800424
89,5,-6.6421475
89,6,-5.974556
89,7,-6.369576
89,8,-4.1388464
89,9,-3.1622145
89,10,-3.2395175
89,11,-4.106744
89,12,-5.9863353
89,13,-6.4979906
89,14,-4.8716063
89,15,-4.546589
89,16,-5.9835167
89,17,-5.221142
89,18,-3.7052782
89,19,-3.6265833
89,20,-4.87238
89,21,-3.9822962
89,22,-4.356926
89,23,-4.684179
89,24,-3.9886448
89,25,-3.917086
89,26,-4.7954016
89,27,-4.682912
89,28,-5.3056335
89,29,-4.935557
89,30,-5.4722266
89,31,-5.1421666
89,32,-4.767769
89,33,-4.239356
89,34,-3.4490736
89,35,-3.08166
89,36,-3.9907348
89,37,-4.290085
89,38,-3.966398
89,39,-4.3986483
89,40,-3.7756732
89,41,-4.2005386
89,42,-3.9037726
89,43,-4.079813
89,44,-3.3942761
89,45,-3.82646
89,46,-3.1871402
89,47,-3.6830697
89,48,-4.6065145
89,49,-4.4379845
89,50,-3.478788
89,51,-2.5881298
89,52,-2.310441
89,53,-3.3426788
89,54,-2.6461515
89,55,-3.2346818
89,56,-1.5405738
89,57,-1.5521734
89,58,-1.8827498
89,59,-3.3614392
89,60,-2.9237502
89,61,-3.8017328
89,62,-2.5115676
89,63,-2.0029695
89,64,-2.3283606
89,65,-1.8629174
89,66,-2.304087
89,67,-3.3086104
89,68,-2.9091551
89,69,-2.8747594
89,70,-2.7980616
89,71,-2.3217144
89,72,-2.0890434
89,73,-1.363557
89,74,-1.3074179
89,75,-1.586609
89,76,-1.2078534
89,77,-1.565173
89,78,-2.6507983
89,79,-2.1637294
90,0,-3.9608297
90,1,-3.6794994
90,2,-5.1204724
90,3,-3.0864043
90,4,-2.7010717
90,5,-2.72007
90,6,-3.1426344
90,7,-3.886352
90,8,-5.404353
90,9,-4.762847
90,10,-4.8138742
90,11,-5.9995885
90,12,-5.666993
90,13,-5.627745
90,14,-6.3368993
90,15,-5.211402
90,16,-5.3257937
90,17,-5.038815
90,18,-4.699559
90,19,-5.6743336
90,20,-4.594342
90,21,-4.835746
90,22,-5.2933326
90,23,-5.7579975
90,24,-5.5812335
90,25,-3.858358
90,26,-3.7421086
90,27,-4.6406603
90,28,-5.474004
90,29,-5.7208805
90,30,-4.9645567
90,31,-4.4850554
90,32,-4.7172728
90,33,-4.995232
90,34,-4.8883843
90,35,-4.0512996
90,36,-4.079519
90,37,-4.537062
90,38,-5.5792
90,39,-4.6539454
90,40,-4.331001
90,41,-4.1417103
90,42,-5.1895604
90,43,-4.94663
90,44,-4.317638
90,45,-2.986994
90,46,-3.294363
90,47,-3.1418087
90,48,-2.8614333
90,49,-2.8183305
90,50,-3.949023
90,51,-3.2450929
90,52,-3.1325283
90,53,-2.9859889
90,54,-2.790301
90,55,-2.6998508
90,56,-2.5893815
90,57,-2.8458304
90,58,-2.384962
90,59,-2.6181152
90,60,-2.4318333
90,61,-2.1315958
90,62,-2.0148792
90,63,-2.238766
90,64,-2.669912
90,65,-2.8884418
90,66,-3.239912
90,67,-2.5251174
90,68,-2.936417
90,69,-2.4991822
90,70,-1.7107263
90,71,-2.1483736
90,72,-2.8017006
90,73,-2.3953614
90,74,-2.3520973
90,75,-1.7947735
90,76,-2.2923617
90,77,-2.048396
90,78,-1.5648798
90,79,-2.3541098
91,0,-3.4965897
91,1,-2.791548
91,2,-5.017354
91,3,-2.5668125
91,4,-2.193319
91,5,-2.303536
91,6,-3.9823034
91,7,-3.1025958
91,8,-4.424559
91,9,-6.030527
91,10,-7.4262695
91,11,-5.6448326
91,12,-5.703257
91,13,-6.894832
91,14,-5.446922
91,15,-5.355293
91,16,-6.0569553
91,17,-5.729879
91,18,-5.0514326
91,19,-4.2317758
91,20,-4.5697875
91,21,-6.093761
91,22,-6.821782
91,23,-5.6499977
91,24,-4.5047755
91,25,-3.9472976
91,26,-3.8231664
91,27,-4.155875
91,28,-5.882158
91,29,-6.2962832
91,30,-5.36129
91,31,-4.487698
91,32,-4.1259456
91,33,-4.430269
91,34,-4.374415
91,35,-3.8947783
91,36,-3.9716697
91,37,-4.9009843
91,38,-5.0167475
91,39,-4.2974343
91,40,-4.9057846
91,41,-4.3813148
91,42,-3.4267507
91,43,-3.58074
91,44,-3.9434986
91,45,-3.7757022
91,46,-3.1025572
91,47,-2.7912924
91,48,-2.3549707
91,49,-3.164741
91,50,-3.1792226
91,51,-3.3100538
91,52,-2.5595644
91,53,-2.998375
91,54,-4.503006
91,55,-2.6345112
91,56,-1.8581301
91,57,-1.7568188
91,58,-2.2724354
91,59,-4.248001
91,60,-2.9783435
91,61,-2.9365723
91,62,-2.9287515
91,63,-2.50593
91,64,-2.3892553
91,65,-3.128117
91,66,-3.9400246
91,67,-2.5415187
91,68,-3.7933285
91,69,-2.6325512
91,70,-2.4474866
91,71,-2.8222916
91,72,-2.7615654
91,73,-2.121136
91,74,-1.7997245
91,75,-2.453599
91,76,-2.2078683
91,77,-2.5745082
91,78,-3.0803106
91,79,-2.7938018
92,0,-3.0412688
92,1,-1.8910463
92,2,-2.5360093
92,3,-3.008933
92,4,-2.4564722
92,5,-1.6968957
92,6,-1.5906788
92,7,-3.3369682
92,8,-5.2653904
92,9,-5.687478
92,10,-5.469543
92,11,-5.0103364
92,12,-4.663312
92,13,-5.123079
92,14,-5.5481043
92,15,-6.5539465
92,16,-7.4526443
92,17,-6.5129156
92,18,-4.439342
92,19,-4.0998483
92,20,-4.99973
92,21,-5.751157
92,22,-6.3547273
92,23,-7.445484
92,24,-6.415994
92,25,-4.967954
92,26,-4.201052
92,27,-3.5987494
92,28,-4.585656
92,29,-5.2756076
92,30,-4.0554485
92,31,-4.763691
92,32,-5.413366
92,33,-5.0773416
92,34,-4.8227363
92,35,-5.311304
92,36,-4.8572803
92,37,-5.944407
92,38,-5.5059423
92,39,-5.0717096
92,40,-4.0920353
92,41,-4.757526
92,42,-4.476592
92,43,-3.847777
92,44,-4.072876
92,45,-4.6841474
92,46,-4.8607097
92,47,-3.7264597
92,48,-2.4008703
92,49,-3.1464472
92,50,-2.4406085
92,51,-2.7775648
92,52,-3.0423882
92,53,-2.422472
92,54,-3.9194977
92,55,-2.7328773
92,56,-2.7107825
92,57,-2.155563
92,58,-2.75541
92,59,-3.4137058
92,60,-3.5741897
92,61,-3.4360669
92,62,-2.101741
92,63,-2.316648
92,64,-2.7850125
92,65,-3.7061768
92,66,-3.0412736
92,67,-2.8719335
92,68,-3.387599
92,69,-3.2546945
92,70,-2.7983036
92,71,-2.089808
92,72,-3.4485724
92,73,-3.2731917
92,74,-1.8480455
92,75,-2.0826082
92,76,-2.492311
92,77,-2.501541
92,78,-3.1793246
92,79,-3.186632
93,0,-2.7307582
93,1,-1.5654361
93,2,-2.1370595
93,3,-3.2380161
93,4,-3.959336
93,5,-3.0020459
93,6,-2.232061
93,7,-2.6412077
93,8,-3.3582003
93,9,-3.697597
93,10,-3.5058653
93,11,-3.3439999
93,12,-3.7786467
93,13,-4.823879
93,14,-6.48998
93,15,-7.2315564
93,16,-6.669571
93,17,-6.0226216
93,18,-4.4912724
93,19,-3.9497154
93,20,-4.489103
93,21,-4.193287
93,22,-4.3532047
93,23,-5.4113016
93,24,-4.2602496
93,25,-3.4494045
93,26,-3.4055865
93,27,-3.5150857
93,28,-4.6259313
93,29,-6.231734
93,30,-5.525592
93,31,-5.7638283
93,32,-5.8414516
93,33,-4.24656
93,34,-4.2373414
93,35,-3.9564836
93,36,-4.288472
93,37,-3.931397
93,38,-3.9381268
93,39,-5.621457
93,40,-5.338056
93,41,-5.482697
93,42,-5.2633176
93,43,-4.852696
93,44,-4.0366316
93,45,-4.3624196
93,46,-4.5448904
93,47,-3.9307146
93,48,-3.089429
93,49,-2.512632
93,50,-2.7414718
93,51,-2.6061718
93,52,-4.164105
93,53,-4.4598513
93,54,-4.806863
93,55,-2.8672268
93,56,-3.4079316
93,57,-2.7322328
93,58,-2.6758223
93,59,-2.8788192
93,60,-4.6090617
93,61,-3.8971665
93,62,-2.4471242
93,63,-2.8569293
93,64,-2.5575545
93,65,-3.7246199
93,66,-4.2919574
93,67,-3.4680097
93,68,-2.720809
93,69,-2.4048789
93,70,-3.0136805
93,71,-2.5977945
93,72,-3.2912335
93,73,-3.5686672
93,74,-2.2537184
93,75,-3.2641845
93,76,-2.9092581
93,77,-2.646703
93,78,-2.398106
93,79,-3.2297254
94,0,-3.8295438
94,1,-3.4292185
94,2,-2.7532444
94,3,-3.045646
94,4,-3.2084246
94,5,-3.4302921
94,6,-4.029263
94,7,-4.353789
94,8,-4.993109
94,9,-6.6551576
94,10,-6.590369
94,11,-6.763515
94,12,-5.357776
94,13,-4.7688537
94,14,-5.691507
94,15,-4.2179737
94,16,-3.4653199
94,17,-3.7551653
94,18,-4.48455
94,19,-4.462046
94,20,-4.371031
94,21,-4.2934265
94,22,-4.9176145
94,23,-5.3604703
94,24,-4.1921077
94,25,-3.0926065
94,26,-3.1991358
94,27,-3.0932448
94,28,-3.1645708
94,29,-4.5835605
94,30,-4.354498
94,31,-4.0925183
94,32,-4.8249493
94,33,-5.2439404
94,34,-4.5052156
94,35,-4.7829947
94,36,-5.034703
94,37,-3.8553455
94,38,-4.8575892
94,39,-3.6762054
94,40,-4.3912473
94,41,-5.295376
94,42,-4.5404153
94,43,-4.1231823
94,44,-4.346309
94,45,-3.973074
94,46,-3.5493023
94,47,-4.187809
94,48,-3.8987503
94,49,-4.327815
94,50,-3.3224216
94,51,-2.9219024
94,52,-4.3112574
94,53,-4.181568
94,54,-3.0913975
94,55,-2.6940393
94,56,-2.7256155
94,57,-2.5691447
94,58,-2.8334424
94,59,-2.023882
94,60,-4.124232
94,61,-4.2750363
94,62,-3.8172646
94,63,-3.1111724
94,64,-2.3387308
94,65,-3.4024572
94,66,-3.1506722
94,67,-3.5265155
94,68,-3.9851074
94,69,-4.164296
94,70,-2.4620516
94,71,-2.587125
94,72,-2.9024444
94,73,-3.3926508
94,74,-2.658848
94,75,-1.9673332
94,76,-1.9221712
94,77,-2.8184195
94,78,-2.9667048
94,79,-2.9226067
95,0,-4.2876253
95,1,-3.067464
95,2,-2.674526
95,3,-2.6465757
95,4,-2.530027
95,5,-2.4688542
95,6,-2.5760145
95,7,-3.4135487
95,8,-3.944208
95,9,-4.5213113
95,10,-5.5335007
95,11,-6.383826
95,12,-4.813397
95,13,-4.1178474
95,14,-4.2099266
95,15,-5.60891
95,16,-4.4250937
95,17,-4.118352
95,18,-5.4969845
95,19,-6.174951
95,20,-6.438295
95,21,-7.633968
95,22,-4.902562
95,23,-4.114891
95,24,-5.243465
95,25,-3.318408
95,26,-2.7251985
95,27,-3.2568088
95,28,-3.3959591
95,29,-4.8910813
95,30,-5.381141
95,31,-4.7136188
95,32,-4.8815007
95,33,-5.3780613
95,34,-4.9680467
95,35,-5.119464
95,36,-4.094025
95,37,-4.202674
95,38,-3.3206494
95,39,-1.9797585
95,40,-2.2795076
95,41,-3.291104
95,42,-3.535554
95,43,-4.4279766
95,44,-4.6413245
95,45,-3.8198724
95,46,-4.2150564
95,47,-3.1842573
95,48,-3.1907248
95,49,-4.05183
95,50,-2.6357636
95,51,-2.9258013
95,52,-3.8002222
95,53,-3.8593109
95,54,-2.917951
95,55,-3.912904
95,56,-2.5749495
95,57,-1.9941369
95,58,-2.1797953
95,59,-1.9544898
95,60,-2.8409977
95,61,-3.7556274
95,62,-3.2851448
95,63,-3.3431919
95,64,-3.181622
95,65,-3.6272988
95,66,-2.9100986
95,67,-2.5361197
95,68,-3.4368694
95,69,-3.085089
95,70,-1.5209825
95,71,-2.8090255
95,72,-2.8473911
95,73,-2.8544116
95,74,-2.4312437
95,75,-2.3443077
95,76,-1.5678785
95,77,-2.5815783
95,78,-2.607694
95,79,-2.8230965
96,0,-5.1840773
96,1,-3.7807288
96,2,-3.8451815
96,3,-4.9250507
96,4,-4.67804
96,5,-3.6128745
96,6,-3.1323214
96,7,-3.843406
96,8,-4.2807536
96,9,-4.6862574
96,10,-3.905869
96,11,-4.16641
96,12,-5.6406813
96,13,-5.345155
96,14,-5.083419
96,15,-6.4854884
96,16,-4.834674
96,17,-5.476963
96,18,-5.6303287
96,19,-5.071155
96,20,-5.9512405
96,21,-6.6055984
96,22,-5.9383774
96,23,-5.653598
96,24,-5.373345
96,25,-4.5438094
96,26,-4.6292515
96,27,-4.8552604
96,28,-5.0837255
96,29,-6.5276985
96,30,-5.283124
96,31,-3.3583558
96,32,-2.9889367
96,33,-3.5447063
96,34,-5.10218
96,35,-4.2387834
96,36,-3.6014237
96,37,-4.3507686
96,38,-5.0999527
96,39,-5.0859213
96,40,-5.460002
96,41,-6.2361712
96,42,-4.688312
96,43,-5.677359
96,44,-6.054001
96,45,-3.8785508
96,46,-3.9987614
96,47,-4.118991
96,48,-3.9357271
96,49,-4.2392526
96,50,-4.2213683
96,51,-4.608866
96,52,-3.7868626
96,53,-4.022101
96,54,-4.8385315
96,55,-3.4087417
96,56,-3.1455145
96,57,-3.1377277
96,58,-4.2086782
96,59,-2.985291
96,60,-2.8010578
96,61,-4.0193405
96,62,-2.6683905
96,63,-2.7885792
96,64,-2.6059382
96,65,-3.8330655
96,66,-3.7532375
96,67,-2.8505292
96,68,-3.4104147
96,69,-4.1422935
96,70,-2.2249992
96,71,-2.4161863
96,72,-3.0065029
96,73,-3.4553685
96,74,-2.1931837
96,75,-2.1467078
96,76,-1.8110712
96,77,-2.2644274
96,78,-3.0156493
96,79,-2.1738358
97,0,-5.4767556
97,1,-4.089112
97,2,-3.9734073
97,3,-4.7838945
97,4,-4.4199524
97,5,-3.6085563
97,6,-4.2278986
97,7,-3.2906554
97,8,-2.7851462
97,9,-3.394653
97,10,-4.3666453
97,11,-5.5589247
97,12,-6.4895906
97,13,-7.2936897
97,14,-6.343285
97,15,-6.2894006
97,16,-5.0202956
97,17,-5.423275
97,18,-5.7626615
97,19,-5.511559
97,20,-6.071993
97,21,-5.430187
97,22,-5.555112
97,23,-6.0734415
97,24,-5.079015
97,25,-4.119558
97,26,-4.5087404
97,27,-3.6369874
97,28,-3.7733188
97,29,-5.350344
97,30,-6.35937
97,31,-5.1194177
97,32,-3.0948644
97,33,-4.173731
97,34,-4.3363323
97,35,-5.3424525
97,36,-3.6596496
97,37,-3.5821788
97,38,-3.9616034
97,39,-4.283895
97,40,-4.810089
97,41,-4.665046
97,42,-4.454166
97,43,-3.660029
97,44,-3.8460944
97,45,-2.8038437
97,46,-2.8990724
97,47,-3.3908348
97,48,-3.387889
97,49,-3.4601853
97,50,-3.719796
97,51,-5.03525
97,52,-4.029304
97,53,-4.6154714
97,54,-4.5325804
97,55,-3.901339
97,56,-2.280353
97,57,-2.481481
97,58,-2.9731116
97,59,-2.3751009
97,60,-1.8978314
97,61,-3.322764
97,62,-3.0808258
97,63,-2.9604402
97,64,-2.5941105
97,65,-3.4309986
97,66,-2.0902383
97,67,-2.4743028
97,68,-2.1701841
97,69,-2.9703135
97,70,-1.9592478
97,71,-2.3241923
97,72,-2.605791
97,73,-2.9324503
97,74,-2.3133686
97,75,-1.4423302
97,76,-1.5811933
97,77,-2.3025
97,78,-2.4564512
97,79,-2.9254036
98,0,-4.1104646
98,1,-3.11579
98,2,-3.7019324
98,3,-4.647964
98,4,-5.1175947
98,5,-4.2669926
98,6,-3.0356083
98,7,-2.388057
98,8,-2.8603992
98,9,-3.8265767
98,10,-4.4956055
98,11,-5.1706357
98,12,-5.809298
98,13,-5.446385
98,14,-5.006095
98,15,-4.801241
98,16,-4.5206203
98,17,-4.225054
98,18,-4.313744
98,19,-4.848374
98,20,-5.964973
98,21,-4.3527665
98,22,-3.923512
98,23,-5.4920144
98,24,-6.1030264
98,25,-4.715872
98,26,-2.8929827
98,27,-2.2569485
98,28,-3.199019
98,29,-4.047035
98,30,-4.1219873
98,31,-4.147583
98,32,-4.2553105
98,33,-4.359615
98,34,-4.0834284
98,35,-3.336856
98,36,-3.418274
98,37,-3.7004068
98,38,-3.0690825
98,39,-4.6902323
98,40,-4.3179874
98,41,-3.8356097
98,42,-3.2887316
98,43,-4.5827756
98,44,-5.905671
98,45,-6.232856
98,46,-4.846065
98,47,-3.9342554
98,48,-3.3097317
98,49,-4.469363
98,50,-2.9745207
98,51,-3.047772
98,52,-2.7475157
98,53,-3.0743713
98,54,-4.139409
98,55,-3.692208
98,56,-2.264264
98,57,-3.024327
98,58,-3.1984088
98,59,-3.1205904
98,60,-2.7047188
98,61,-2.4290705
98,62,-2.2256558
98,63,-3.0886025
98,64,-2.8509526
98,65,-3.0477238
98,66,-2.8050041
98,67,-2.1971827
98,68,-2.3550434
98,69,-2.8314495
98,70,-2.8398216
98,71,-3.1753957
98,72,-3.1646523
98,73,-2.486059
98,74,-2.5711691
98,75,-1.6843117
98,76,-1.4196489
98,77,-2.2428493
98,78,-1.9532477
98,79,-2.7314212
99,0,-4.377293
99,1,-4.9345427
99,2,-7.7425485
99,3,-5.930044
99,4,-5.8663697
99,5,-7.235057
99,6,-7.287572
99,7,-4.4726677
99,8,-3.5317442
99,9,-3.7109861
99,10,-4.079421
99,11,-5.0711584
99,12,-5.8492627
99,13,-5.569047
99,14,-5.554637
99,15,-6.238159
99,16,-6.711691
99,17,-7.2399096
99,18,-6.5387063
99,19,-4.691622
99,20,-3.9205916
99,21,-4.275427
99,22,-5.2386236
99,23,-4.352427
99,24,-5.1503277
99,25,-5.421562
99,26,-4.8732615
99,27,-3.4192963
99,28,-3.5057547
99,29,-5.0635834
99,30,-6.1224866
99,31,-3.9782388
99,32,-4.739219
99,33,-4.6319456
99,34,-4.0462737
99,35,-3.5513601
99,36,-5.233875
99,37,-4.7695246
99,38,-3.5883267
99,39,-5.0813255
99,40,-4.0493484
99,41,-3.6054795
99,42,-4.832554
99,43,-4.605277
99,44,-4.947536
99,45,-4.3941703
